username,timestamp,comment
@IESS_Manabi,2024-05-07T17:09:37.000Z,iessteinforma  en el marco del dia mundial de la higiene de manos el hospital basico chone capacito a los usuarios sobre la importancia y proceso correcto de lavado de manos    lavarse las manos salva vidas 
@IESS_Manabi,2024-05-02T20:47:40.000Z,iessteinforma  a partir de las 1700 del  5 de mayo de 2024 se habilitara al 100 el servicio medico del hospital basico chone en las instalaciones habituales  calle junin y boyaca barrio san felipe
@jeancastilloma,2024-05-02T11:55:21.000Z,hospital especialidades portoviejo repotenciacion verdi cevallos puerto pesquero varios mejoramiento vial via manta ampliada via alterna a manta construida hospital chone se uso con esos fondos bahia ahora el novita con mismo presupuesto que correa no hace nada
@IESS_Manabi,2024-05-01T19:33:33.000Z,iessteinforma  el area de odontologia del hospital basico chone retorno a las instalaciones habituales en el barrio san felipe    atencion de lunes a viernes de  600 a 2200
@Juanfranbal,2024-04-17T20:09:11.000Z,care tucos el hospital de chone recien lo inauguraron el hospital de pedernales sigue siendo carpas las vias nunca las arreglo
@vsaltos84,2024-04-12T02:09:24.000Z,se robaron todas las donaciones los fundas de alimentos se agarraban los funcionarios de su gobierno y solo les daban migajas por anos el hospital de chone destruido por anos atendiendose en carpas sus nexos con el narcotrafico pedir multas y sanciones por defender un corrup
@Salud_CZ4,2024-03-21T21:53:34.000Z,drgiancarlosp  de  salud_cz4  fue participe del acto de reconocimiento al personal del  hospitaldavila  e instituciones que apoyaron al hospital durante y despues de la inundacion en el canton chone en las proximas semanas estara el hospital 100 operativo de manera responsable
@andymendoc,2024-03-21T04:22:27.000Z,rendicion de cuentas hospital basico chone
@IESS_Manabi,2024-03-20T23:42:56.000Z,rendiciondecuentasiess2023  con la participacion de la ciudadania el hospital basico chone realizo el evento de deliberacion publica sobre la gestion 2023 donde se socializaron procesos de compras publicas y cumplimiento de objetivos institucionales
@IESS_Manabi,2024-03-20T13:10:30.000Z,informate sobre la rendiciondecuentasiess2023 del hospital basico chone y envia tus aportes   informe completo en httpsacortarlinkaebpfi  narrativa httpsacortarlinkqqjyma
@radiovisionmana,2024-03-06T17:12:11.000Z,gestion de donacion de terrenos para nuevo hospital iesschone httpsradiovisionmanabicomgestiondedonaciondeterrenosparanuevohospitaliesschone
@IESSec,2024-03-05T23:38:14.000Z,continua la agenda de las autoridades del  iessec  en manabi  recorrieron el hospital basico chone para verificar la infraestructura y servicios  ademas visitaron las instalaciones de contingencia con las que cuenta la unidad para evaluar acciones en pro de los afiliados 
@RoqueRivasZ,2024-03-05T15:27:21.000Z,solo periodismo se conformo comite ciudadano proconstruccion de hospital regional del iess en chone httpsperiodismoimpactanteblogspotcom202402seconformocomiteciudadanohtmlspreftw
@RoqueRivasZ,2024-03-05T00:28:58.000Z,solo periodismo se conformo comite ciudadano proconstruccion de hospital regional del iess en chone httpsperiodismoimpactanteblogspotcom202402seconformocomiteciudadanohtmlspreftw
@deldiaalanoche_,2024-03-02T19:00:00.000Z,manifestamos en la reconstruccion del hospital de chone que habia que encontrar otro lugar porque sabiamos de los problemas de inundaciones pero no nos tomaron en cuenta las sugerencias asambleista jaimemorenoec   entrevista completa en la 1h00  httpyoutubecomwatchvtupdjiduaji
@IESS_Manabi,2024-02-29T20:56:06.000Z,iessteinforma   hoy se restablecieron los servicios de salud en el hospital basico chone del  iess_manabi  en su lugar habitual  mas detalles 
@Jepaza10,2024-02-29T14:55:14.000Z,siempre he criticado eso del iess hay para pagar a prestadores pero no hay plata para invertir en personal de salud y equipos   cuanto dinero ahorrarian el hospital de chone lleva mas de 10 piedras puestas  eitelzambranoec  no realizan el nuevo hospital
@edicionmedEC,2024-02-29T11:57:00.000Z, universidad de manabi ofrece un terreno para construir el nuevo hospital del iess en chone  la noticia aqui 
@Salud_CZ4,2024-02-29T01:28:59.000Z,estoesecuador  coordinador  drgiancarlosp  informo a traves de medios locales sobre el plan de traslado de los servicios del hospitalchone y del centro de salud tipo c a la contingencia en la  uleamecuador  ext chone asi como de la situacion epidemiologica en la manabi
@romoced,2024-02-28T23:55:18.000Z,a chone lo hicieron chino correa y las dos empresas chinas que hicieron la presa de rio grande y el hospital con la primer obra sembraron una falsa esperanza cero inundaciones y la segunda no la construyeron a prueba de inundaciones y viene luisa con sus cuentos chinos
@elmercuriomanta,2024-02-28T21:15:04.000Z,atencion l el comite de operaciones de emergencia coe del hospital basico chone informo que la atencion en emergencia hospitalizacion y odontologia se mantendran en el canton mas informacion aqui httpsacortarlinkvu4h1s
@RaisaCorral,2024-02-27T13:10:13.000Z,fiscalizacionbancadaciudadana  verificamos la operatividad del hospital dr napoleon davila cordova de chone   es necesaria la pronta intervencion a las areas y equipos  que han sido afectados por las inundaciones  la ciudadania debe recibir atencion medica de manera urgente y
@DiarioExtraEc,2024-02-27T03:00:22.000Z,extraactualidad   en chone provincia de manabi gremios se reunen para construir un nuevo y mejor hospital del iess que se espera     conoce mas   httpsowlyfmux50qi3zw 
@eluniversocom,2024-02-26T23:10:12.000Z,universidad ofrece terreno para nuevo hospital del iess en chone  httpsowlysjxj50qi1o3
@KCH_FM,2024-02-26T23:00:29.000Z,universidad ofrece terreno para nuevo hospital del iess en chone httpskchcomunicacioncom20240226universidadofreceterrenoparanuevohospitaldeliessenchone
@IESS_Manabi,2024-02-26T21:38:11.000Z,iessteinforma  ante la emergencia cantonal por las inundaciones  fravizuga  director del  iess_manabi  recorrio el hospital chone para verificar afectaciones en las instalaciones y reapertura de los servicios de consulta externa farmacia de consulta externa e imagenologia
@Primicias,2024-02-26T18:26:50.000Z,los insumos y medicinas estaban en el subsuelo del hospital de chone canton que sufrio las peores inundaciones de las ultimas tres decadas httpprimec5oin50qhwpr
@cavalfm,2024-02-26T17:57:49.000Z,se retoma la atencion medica en el hospital de chone en manabi ya que el agua lluvia que origino la paralizacion bajo sus niveles noticiascaval
@GoberManabi,2024-02-26T16:02:13.000Z,enmedios  en atencion a la prensa sobre el recorrido en el canton chone el gobernador refirio   recorrimos junto al dr franklin encalada ministro de salud el hospital de napoleon davila de chone para verificar la operatividad de esta casa de salud afectada  12
@RoqueRivasZ,2024-02-26T14:55:27.000Z,solo periodismo hospital de chone sin electricidad sin albergue para damnificados httpsperiodismoimpactanteblogspotcom202402hospitaldechonesinelectricidadsinhtmlspreftw
@srenner22,2024-02-26T14:55:15.000Z,wouldnt the atheist be happy about the hospital being built in this situation what is your point
@JorgeWated,2024-02-26T13:18:19.000Z,el terreno donde se construyo es el mismo terreno donde estuvo el hospital que se destruyo con el terremoto y se construyo con la elevacion adecuada que culpa tiene el hospital del problema de canalizacion e inundacion de la ciudad de chone  con ese mismo criterio entonces por
@mmendozabelen,2024-02-26T03:42:16.000Z,en su visita al hospital napoleon davila cordova de chone el ministro de salud franklin encalada calculo que se perdieron unos usd 30000 entre insumos y medicamentos que estaban en las bodegas del subsuelo las recientes lluvias ocasionaron que el agua ingrese a la primera
@EcEnDirecto,2024-02-26T03:14:44.000Z,nacional  tras desafios sin precedentes el hospital de chone emerge restableciendo areas vitales de atencion medica una demostracion de resiliencia que inspira esperanza en la comunidad chone resiliencia atencionmedica   mas informacion httpsbitly3taelnh
@Ta46005Jaya,2024-02-25T02:18:19.000Z,el presidente noboa pretende organizar la copa america y no hay plata para arreglar y repotenciar el hospital de chone maldita sea este pueblo sigue comiendo cuento y no reacciona  ya es hora de salir a combatir en las calles y hacernos respetar de estos presidentes torpes
@CNEL_EP,2024-02-24T22:29:38.000Z,manabi   el hospital napoleon davila cordova del canton chone esta energizado  una vez que se dieron las condiciones apropiadas por las inundaciones que causaron las lluvias intervenimos con un numeroso equipo tecnico para restablecer la energia electrica  nos mantenemos
@ConexionOrense,2024-02-24T17:48:05.000Z,un desastre el municipio de chone eleva el nivel de la emergencia desatada en el canton debido a las lluvias del hospital se evacuaron diez recien nacidos 5000 familias perdieron todos sus bienes y 12500 casas fueron afectadas manabi
@RoqueRivasZ,2024-02-24T15:16:27.000Z,solo periodismo el hospital de chone ha colapsado senala el alcalde leonardo rodriguez httpsperiodismoimpactanteblogspotcom202402hospitalesdechonealcanzaronsuhtmlspreftw
@DrJavierQC,2024-02-24T13:19:55.000Z,danielnoboaok  presidente en chone hay un hospital general un centro de salud c del msp y un hospital basico del iess los 3 colapsaron por las ultimas inundaciones que no le digan a ud y al pueblo que el invierno es fuerte si esto recien comienzan y siguen los mismos
@kacevallos,2024-02-24T02:23:53.000Z,chone cierra una semana critica por las inundaciones sin albergue y con damnificados que ocupan carpas ademas de su principal hospital cerrado porque no tiene electricidad y aun se evacua el fango ecuavisainforma
@Feramosa,2024-02-24T00:44:19.000Z,varios dias inundados en la costa chone sin hospital xq resultaron danados sus equipos y ninguna de las ctas oficiales ni noboa han dicho pio dado numero de damnificados acciones tampoco acudido en su ayuda ignorar los problemas es la nueva forma de enfrentar los problemas
@quierotvecuador,2024-02-23T18:38:17.000Z,actualidad asi esta de mal estado el hospital de chone este centro de salud fue afectado por las fuertes lluvias ya no esta inundando y todavia no hay energia electrica
@eldiarioec,2024-02-23T18:25:14.000Z,manabi  asi lucen las instalaciones del hospital de chone ya no se encuentra inundado pero tiene sedimento que es evacuado por personal de limpieza contratada y de la casa de salud aun no hay energia electrica
@IESS_Manabi,2024-02-23T17:02:26.000Z,iessteinforma  durante la emergencia por las inundaciones y temporada invernal  el hospital basico chone brinda atencion por emergencia y hospitalizacion de lunes a domingo las 24 horas del dia  garantizamos servicios oportunos de salud
@teleamazonasec,2024-02-23T00:36:38.000Z,atencion  dramatica evacuacion de neonatos en hospital en chone declaratoria de emergencia por desastre  httpsowlyj7na50qgvtn
@realidades593,2024-02-22T23:06:50.000Z,fuerza chone    chone la ciudad de los naranjos en flor esta siendo duramente golpeada por el fenomeno de el nino   en este video personal traslada a los pacientes neonatos d hospital napoleon davila   fuerza chone 
@EdiiPuky,2024-02-22T22:50:12.000Z, equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone   tvision chone informate inundaciones lluviasecuador inundacionesecudor lamejorinformacion ecuador noticiasecuador lamejorinformacion informate manabi
@tctelevision,2024-02-22T21:30:07.000Z,chone  autoridades ejecutan el traslado de equipos medicos y 10 recien nacidos del hospital napoleon davila cordoba a otras centros de salud video  httpsbitly3soal47
@DigitalRiobamba,2024-02-22T16:55:31.000Z,atencion equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone a otros centros ademas desde la casa de salud indicaron que suspenden la atencion debido a las inundaciones
@Expresoec,2024-02-22T16:53:23.000Z,el sistema de salud del canton chone en manabi colapso esto tras la emergencia invernal de urgencia 10 neonatos fueron retirados del hospital napoleon davila y trasladados en botes por las aguas hasta ser ubicados en una ambulancia  los detalles  httpsbitly3or2kz3
@ingrid_andradec,2024-02-22T16:45:21.000Z,sybel el hospital nunca debio construirte en un lugar que siempre inunda chone es un valle muy bajo y siempre vamos a tener este problema nuestra mayor urgencia es un sistema que haga el agua cause el menor dano ningun gobierno ha podido con esto
@radiosonorama,2024-02-22T16:01:21.000Z,diez recien nacidos y equipos fueron trasladados del hospital napoleon davila cordoba de chone a otros centros se suspendio la atencion en consulta externa dialisis cirugias programadas entre otrosnoticias
@Mis__Notas,2024-02-22T15:59:06.000Z,los mismos que hicieron el hospital de chone construyeron el hospital de bahia de caraquez o sea esperen nomas lo mismo 
@Academiatvec,2024-02-22T15:55:36.000Z,chone  completamente inundado esta en alerta de emergencia  estan evacuando a los pacientes lamentablemente las condiciones del hospital no son dignas para tener de huespedes a los enfermos peor a bebes recien nacidos estan a la luz de cualquier tipo de bacteria o virus
@Red_Ecuador_,2024-02-22T14:28:17.000Z,chone  completamente inundado esta en alerta de emergencia   de a poco estan evacuando a los pacientes lamentablemente las condiciones del hospital no son dignas para tener de huespedes a los enfermos peor a bebes recien nacidos estan a la luz de cualquier tipo de bacteria o
@lavozdedaule,2024-02-22T14:19:06.000Z,daule  atento ecuador  ayuda presidente  danielnoboaok    ojo al cristo equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone a otros centros   ademas desde la casa de salud indicaron que suspenden la atencion en las citas programadas
@quierotvecuador,2024-02-22T14:13:35.000Z,atencion en chone  manabi se traslado a 10 neonatos y equipos a otro centro de salud y se suspendieron atencion de consultas en dicho hospital napoleon davila
@ANTENA_24,2024-02-22T14:08:32.000Z,manabi  equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone a otros centros porque las instalaciones del centro medico estaban anegadas de igual forma suspendieron la atencion en consulta externa dialisis y cirugias programadas
@Red_Ecuador_,2024-02-22T14:05:01.000Z,atencion  equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone manabi a otros centros de salud ademas la atencion en consulta externa imagenologia dialisis y cirugia fue suspendida  urgente manabi
@catomedia_ucsg,2024-02-22T13:55:17.000Z,urgente equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone a otros centros debido a la crisis por la que atraviesa tras fuertes lluvias ademas desde la casa de salud indicaron que suspenden la atencion en consulta externa
@ecuainm_oficial,2024-02-22T12:42:20.000Z,urgente equipos y 10 recien nacidos fueron trasladados del hospital napoleon davila cordoba de chone a otros centros ademas desde la casa de salud indicaron que suspenden la atencion en consulta externa imagenologia rehabilitacion fisica terapia de lenguaje dialisis y
